Reference;Configuration;Price;Discount;Minimum Price ES;Minimum Price EN;Level 1;Level 2;Collection;Item name;Description;Configuration name;English name;English description;French name;French description;Italian name;Italian description;Portuguese name;Portuguese Description;Image name;assembly instructions;Stock;Date;EAN;Width;Height;depth;Dimension;Minimun Height;maximum height;Price in dollars;;Weight;Volume packaging ;"Sizes of carton No.1; width";"Sizes of carton No.1; height";"Sizes of carton No.1; depth";Packaging weight 1:;"Sizes of carton No.2; width";"Sizes of carton No.2; height";"Sizes of carton No.2; depth";Packaging weight 2:;"Sizes of carton No.3; width";"Sizes of carton No.3; height";"Sizes of carton No.4; depth";Packaging weight 3:;"Sizes of carton No.4; width";"Sizes of carton No.4; height";"Sizes of carton No.4; depth";Packaging weight 4:;Energy class:;IP;Electric class:;Power:;Voltage:;Frecuency:;Lumen:;Dimmable:;regulation;OUTPUT POWER;POWER INTENSITY;Colour temperature:;Average lifespan:;Power factor:;CRI;Lampholder bulb1;Quantity of light bulb1;bulbs included;Power bulb1;Voltage Bulb1;Frecuency Bulb1;Lumen bulb1;Colour temperature Bulb1;Averge lifespan bulb1;Power factor bulb1;CRI bulb1;Lampholder bulb2;Quantity of light bulb2;Power bulb2;Voltage Bulb2;Frecuency Bulb2;Lumen bulb2;Colour temperature Bulb2;Averge lifespan bulb2;Power factor bulb2;CRI bulb2;Material;Finish;Assembling time by customer:;"Sizes of the Shade/glass shade; width";"Sizes of the Shade/glass shade; height";"Sizes of the Shade/glass shade; depth";"Sizes of the Shade/glass shade; diameter";"Sizes of the canopy; width";"Sizes of the canopy; height";"Sizes of the canopy; depth";"Sizes of the canopy; depth";Cable colour;Size of the mirror plate,width:;Size of the mirror plate,high:;Width of the frame;Top thickness;Extendable table?;seat height:;seat width:;seat depth;back width:;back height;Material:;removable cover;adjustable;Only UK plug
753108;;285;0;456;499;1;1;Kuma;LAMPARA ·KUMA· INOX.LED;Lámpara LED realizada en acero inoxidable pulido. Tiras con iluminación LED ocultas por difusores de policarbonato blanco. Tira LED 23W, 3.000 K, 456 lm;;·KUMA· LED LAMP, STAINLESS STEEL;LED lamp made of polished stainless steel. LED stripes hidden by white polycarbonate diffusers. LED stripe 23W, 3,000 K, 456 lm;LAMPE ·KUMA· INOX.LED;Lampe LED réalisée en acier inoxydable poli. Bandeaux avec éclairage LED caché sous les diffuseurs en polycarbonate blanc. Bandeau LED 23W, 3.000 K, 456 lm;LAMP. SOSP. ·KUMA· INOX LED;Lampada a sospensione LED in acciaio inox levigato. Strisce a illuminazione LED protette da diffusori di policarbonato bianco. Striscia LED 23W, 3.000K, 456 lumen.;CANDEEIRO ·KUMA· INOX.LED;Candeeiro LED realizado em aço inoxidável polido. Faixas com iluminação LED ocultas por difusores de policarbonato branco. Faixa LED 23W, 3.000 K, 456 lm;753108.jpg;753108, 753114.pdf;47;20/06/2020;8,44E+12;35;53;35;0;65;250;192;0;3,89;0,094;38;65;38;6;0;0;0;0;0;0;0;0;0;0;0;0;;;Class 1;23W;100/240 V;50/60 Hz;456;NO;;0;0;3.000;30.000;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;acero inox. ,cristal;acero brillo, transparente;0;0;0;0;0;12;6;12;0;;0;0;0;0;;0;0;0;0;0;;;;No
753114;;297;0;475;520;1;1;Kuma;LAMPARA ·KUMA· ORO LED;Lámpara LED realizada en acero inoxidable pulido, con baño dorado. Tiras con iluminación LED ocultas por difusores de policarbonato blanco. Tira LED 23W, 3.000 K, 456 lm;;·KUMA· LED LAMP, GOLDEN;LED lamp made of polished stainless steel with gold plating finish. LED stripes hidden by white polycarbonate diffusers. LED stripe 23W, 3,000 K, 456 lm;LAMPE ·KUMA· OR LED;Lampe LED réalisée en acier inoxydable poli, avec feuille dorée. Bandeaux avec éclairage LED caché sous le diffuseur de polycarbonate blanc. Bandeau LED 23W, 3.000 K, 456 lm;LAMPADA SOSP. ·KUMA· ORO LED;Lampada a sospensione LED in acciaio inox levigato e verniciato in color oro. Strisce a illuminazione LED protette da diffusori di policarbonato bianco. Striscia LED 23W, 3.000K, 456 lumen.;CANDEEIRO ·KUMA· OURO LED;Candeeiro LED realizado em aço inoxidável polido, com banho dourado. Faixas com iluminação LED ocultas por difusores de policarbonato branco. Faixa LED 23W, 3.000 K, 456 lm;753114.jpg;753108, 753114.pdf;43;;8,44E+12;35;53;35;0;65;250;211;0;3,89;0,094;38;65;38;6;0;0;0;0;0;0;0;0;0;0;0;0;;;Class 1;23W;100/240 V;50/60 Hz;456;NO;;0;0;3.000;30.000;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;acero inox. ,cristal;oro brillo, transparente;0;27;53;27;0;12;6;12;0;;0;0;0;0;;0;0;0;0;0;;;;No
753251;;543;0;869;950;1;1;Oblic;LAMPARA ·OBLIC· ORO LED;Lámpara LED realizada en acero inoxidable pulido, con baño dorado. Tiras con iluminación LED ocultas por difusores de policarbonato blanco. Tira LED 49W, 3.000 K, 1.250 lm;;·OBLIC· LED LAMP, GOLDEN;LED lamp made of polished stainless steel, with gold plating finish. LED stripes hidden by white polycarbonate diffusers. LED stripe 49W, 3,000 K, 1250 lm;LAMPE ·OBLIC· OR LED;Lampe LED réalisée en acier inoxydable poli, avec feuille dorée. Bandeaux avec éclairage LED caché sous le diffuseur de polycarbonate blanc. Bandeaux LED 49W, 3.000 K, 1250 lm;LAMPADA SOSP. ·OBLIC· ORO LED;Lampada a sospensione LED in acciaio inox levigato e verniciato in color oro. Strisce a illuminazione LED protette da diffusori di policarbonato bianco. Striscia LED 49W, 3.000K, 1250 lumen.;CANDEEIRO ·OBLIC· OURO LED;Candeeiro LED realizado em aço inoxidável polido, com banho dourado. Faixas com iluminação LED ocultas por difusores de policarbonato branco. Faixa LED 49W, 3.000 K, 1250 lm;753251.jpg;753260, 753251.pdf;11;20/06/2020;8,44E+12;65;57;65;0;100;250;336;0;7,72;0,337;72;65;72;11;0;0;0;0;0;0;0;0;0;0;0;0;;;Class 1;49W;110/220 V;50/60 Hz;0;NO;;0;0;3.000;30.000;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;acero inox., cristal;oro brillo, transparente;0;0;0;0;0;19;5;12;0;;0;0;0;0;;0;0;0;0;0;;;;No
753260;;492;0;787;861;1;1;Oblic;LAMPARA ·OBLIC· INOX. LED;Lámpara LED realizada en acero inoxidable pulido. Tiras con iluminación LED ocultas por difusores de policarbonato blanco. Tira LED 49W, 3.000 K, 1.250 lm;;·OBLIC· LED LAMP, STAINLESS STEEL;LED lamp made of polished stainless steel. LED stripes hidden by white polycarbonate diffusers. LED stripe 49W, 3,000 K, 1250 lm;LAMPE ·OBLIC· INOX. LED;Lampe LED réalisée en acier inoxydable poli avec feuille dorée. Bandeau avec éclairage LED caché sous le diffuseur de polycarbonate blanc. Bandeau LED 49W, 3.000 K, 1250 lm;LAMP. SOSP. ·OBLIC· INOX LED;Lampada a sospensione LED in acciaio inox levigato. Strisce a illuminazione LED protette da diffusori di policarbonato bianco. Striscia LED 49W, 3.000K, 1250 lumen.;CANDEEIRO ·OBLIC· INOX. LED;Candeeiro LED realizado em aço inoxidável polido. Faixas com iluminação LED ocultas por difusores de policarbonato branco. Faixa LED 49W, 3.000 K, 1.250 lm;753260.jpg;753260, 753251.pdf;17;20/06/2020;8,44E+12;65;57;65;0;100;250;298;0;7,72;0,337;72;65;72;11;0;0;0;0;0;0;0;0;0;0;0;0;;;Class 1;49W;100/240 V;50/60 Hz;1.250;NO;;0;0;3.000;30.000;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;acero inox. , cristal;acero brillo, transparente;0;0;0;0;0;19;5;12;0;;0;0;0;0;;0;0;0;0;0;;;;No
753319;;630;0;1.008;1.103;1;1;Limus;LAMPARA ·LIMUS· ORO LED;Lámpara LED realizada en acero inoxidable pulido, con baño dorado. Tiras con iluminación LED ocultas por difusores de policarbonato blanco. Tira LED 58W, 3.000 K, 1.054 lm;;·LIMUS· LED LAMP, GOLDEN;LED lamp made of polished stainless steel, with gold plating finish. LED stripes hidden by white polycarbonate diffusers. LED stripe 58W, 3,000 K, 1054 lm;LAMPE ·LIMUS· OR LED;Lampe LED réalisée en acier inoxydable poli, avec feuille dorée. Bandeaux avec éclairage LED caché sous le diffuseur de polycarbonate blanc. Bandeau LED 58W, 3.000 K, 1054 lm;LAMPADA SOSP. ·LIMUS· ORO LED;Lampada a sospensione LED in acciaio inox levigato e verniciato in color oro. Strisce a illuminazione LED protette da diffusori di policarbonato bianco. Striscia LED 58W, 3.000K, 1054 lumen.;CANDEEIRO ·LIMUS· OURO LED;Candeeiro LED realizado em aço inoxidável polido, com banho dourado. Faixas com iluminação LED ocultas por difusores de policarbonato branco. Faixa LED 58W, 3.000 K, 1.054 lm;753319.jpg;753321, 753319.pdf;38;20/06/2020;8,44E+12;101;40;30;0;90;220;404;0;7;0,243;111;43;51;10;0;0;0;0;0;0;0;0;0;0;0;0;;;Class 1;58W;100/240 V;50/60 Hz;1.054;NO;;0;0;3.000;30.000;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;acero inox., cristal;oro brillo, transparente;0;19;6;12;0;19;5;12;0;;0;0;0;0;;0;0;0;0;0;;;;No
753321;;573;0;917;1.003;1;1;Limus;LAMPARA ·LIMUS· INOX. LED;Lámpara LED realizada en acero inoxidable pulido. Tiras con iluminación LED ocultas por difusores depolicarbonato blanco. Tira LED 58W, 3.000 K, 1.054 lm;;·LIMUS· LED LAMP, STAINLESS STEEL;LED lamp made of polished stainless steel. LED stripes hidden by white polycarbonate diffusers. LED stripe 58W, 3,000 K, 1054 lm;LAMPE ·LIMUS· INOX. LED;Lampe LED réalisée en acier inoxydable poli. Bandeaux avec éclairage LED caché sous le diffuseur de polycarbonate blanc. Bandeau LED __W, 3.000 K, 1054 lm;LAMP. SOSP. ·LIMUS· INOX LED;Lampada a sospensione LED in acciaio inox levigato. Strisce a illuminazione LED protette da diffusori di policarbonato bianco. Striscia LED __W, 3.000K, 1054 lumen.;CANDEEIRO ·LIMUS· INOX. LED;Candeeiro LED realizado em aço inoxidável polido. Faixas com iluminação LED ocultas por difusores de policarbonato branco. Faixa LED __W, 3.000 K, 1054 lm;753321.jpg;753321, 753319.pdf;3;;8,44E+12;101;40;30;0;90;220;362;0;7;0,243;111;43;51;10;0;0;0;0;0;0;0;0;0;0;0;0;;;Class 1;58W;100/240 V;50/60 Hz;1.054;NO;;0;0;3.000;30.000;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;acero inox., cristal;acero brillo, transparente;0;0;0;0;0;19;5;12;0;;0;0;0;0;;0;0;0;0;0;;;;No
7534;;42;100;0;0;1;9;E27 Ø menor 40cm;PANTALLA NEGRA MOD. FLOW;Pantalla ovalada realizada con tejido de color negro. Utilizada en los pies de salón FLOW.;;BLACK SHADE. FLOW COLLECTION.;Oval shade made with black fabric. Used on Flow floor lamps.;ABAT-JOUR NOIR MOD. FLOW;;PARALUME NERO MOD. FLOW;;;;7534.jpg;;9;;8,44E+12;48;27;34;0;0;0;0;0;0;0,069;57;32;38;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
754031;;345;0;552;604;2;1;Mirna;MESA COMEDOR·MIRNA·200X90;Mesa de comedor realizada en cristal templado transparente, con piezas de unión en MDF chapado y lacado en negro.;;·MIRNA· DINING TABLE, 200x90;Dining table made of clear tempered glass, with joint pieces in veneered MDF and black lacquer.;TABLE S. À MANGER·MIRNA·200X90;Table de salle à manger réalisée en verre trempé transparent, avec pièces d’union en MDF plaquage et laquage en noir.;TAV. S. PRANZO ·MIRNA· 200X90;Tavolo da sala da pranzo in vetro temperato trasparente con pezzi di congiunzione in legno MDF rivestito e laccato in nero.;MESA JANTAR·MIRNA·200X90;Mesa de jantar realizada em vidro temperado transparente, com peças de união em MDF chapeado e lacado a preto.;754031.jpg;;17;20/06/2020;8,44E+12;200;76;90;0;0;0;0;0;112,4;0,302;85;77;9;31;85;77;9;31;80;18;11;7;210;100;8;44;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Cristal templado, MDF chapado;Transparente, negro;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
754192;;306;0;490;536;2;8;Mirna;MESA ·MIRNA·160X90;Mesa de escritorio o comedor realizada en cristal templado transparente, con piezas de unión en MDF chapado y lacado en negro.;;·MIRNA· DINING TABLE, 160x90;Desk or dining table made of clear tempered glass, with joint pieces in veneered MDF and black lacquered.;TABLE S. À MANGER·MIRNA·160X90;Table de salle à manger réalisée en cristal trempé transparent, avec pièces d’union en MDF plaquage et laquage en noir.;TAV. S. PRANZO ·MIRNA· 160X90;Tavolo da sala da pranzo in vetro temperato trasparente con pezzi di congiunzione in legno MDF rivestito e laccato in nero.;MESA JANTAR·MIRNA·160X90;Mesa de jantar realizada em vidro temperado transparente, com peças de união em MDF chapeado e lacado a preto.;754192.jpg;;9;20/06/2020;8,44E+12;160;76;90;0;0;0;0;0;103,4;0,268;85;77;9;31;85;77;9;31;80;18;11;7;170;99;8;35;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Cristal templado, MDF chapado;Transparente, negro;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
754306;;234;0;374;410;2;4;Mirna;CONSOLA ·MIRNA· 140X45;Consola realizada en cristal templado transparente, con piezas de unión en MDF chapado y lacado en negro.;;·MIRNA· CONSOLE TABLE, 140x45;Console table made of clear tempered glass, with joint pieces in veneered MDF and black lacquer.;CONSOLE ·MIRNA· 140X45;Console réalisée en cristal trempé transparent, avec pièces d’union en MDF plaquage et laquage en noir.;CONSOLE ·MIRNA· 140X45;Console in vetro temperato trasparente con pezzi di congiunzione in legno MDF rivestito e laccato in nero.;CONSOLA ·MIRNA· 140X45;Consola realizada em vidro temperado transparente, com peças de união em MDF chapeado e lacado a preto.;754306.jpg;;3;;8,44E+12;140;76;45;0;0;0;0;0;44,18;0,128;85;42;15;26;46;18;12;3;150;54;8;15;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Cristal templado, MDF chapado;Transparente, negro;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
754861;;399;0;638;698;2;4;Artes;CONSOLA ·ARTES· 110;Consola de líneas rectas con frontal, tapa y laterales forrados de espejos con bisel. Cajón central. Estructura de madera en color negro.;;·ARTES· CONSOLE TABLE;Console table of straight lines, with front, top and sides upholstered with bevelled mirror plates. Central drawer. Wooden frame in black colour.;CONSOLE.ARTES.110;Console à lignes droites, avec partie frontale, devants et latéraux recouverts de glaces biseautées. Tiroir central. Structure en bois de couleur noire.;CONSOLE ·ARTI· 110;Console con parte frontale, ripiano e lati rivestiti di superfici bisellate. Cassetto centrale. Struttura in legno nero.;CONSOLA ·ARTES· 110;Consola de linhas retas com frente, tampo e lados forrados com luas biseladas. Gaveta central. Estrutura de madeira em cor preta.;754861.jpg;;31;06/03/2020;8,44E+12;110;87;36;0;0;0;182;0;44;0,35;127;51;54;55;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Madera, espejo;Negro, espejo;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
755108;;132;0;211;231;3;12;Community;FOTOGRAFÍA ·COMMUNITY· 150x100;Fotografía impresa, montada en cristal templado. Incluye herraje para sujección a pared.;;·COMMUNITY· PHOTOGRAPHY, 150x100;Printed photography, set on tempered glass. Hanging ironwork included.;PHOTO ·COMMUNITY· 150x100;Photographie imprimée, montée sur verre trempé. Éléments pour suspendre au mur inclus.;FOTOGRAFIA ·COMMUNITY· 150X100;Fotografia stampata su vetro temperato. Si fornisce con guarnizioni metalliche per collocazione a parete.;FOTOGRAFIA ·COMMUNITY· 150x100;Fotografia impressa, montada em vidro temperado. Inclui ferragem para fixação à parede.;755108.jpg;;32;20/06/2020;8,44E+12;150;100;0,4;0;0;0;72;0;15;0,087;159;109;5;19;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Cristal brillo;Fotografía impresa;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
756729;;498;0;797;872;1;1;Katia;LAMPARA ·KATIA· 10L ACERO 90;Lámpara de 10 luces realizada en acero inoxidable y metal cromado. Cuerpo de la lámpara compuesto por finas tiras de chapa metálica doblada.;;·KATIA· STEEL LAMP 10L., 90;Lamp of 10 lights made of stainless steel and chromed metal. Body of the lamp composed by thin stripes of folded metal sheets.;LAMPE ·KATIA· 10L ACIER 90;Lampe 10 lumières réalisée en acier inoxydable et métal chromé. Corps de la Lampe composé par des bandes fines de tôle métallique pliée.;L.SOSP. ·KATIA· 10L ACCIAIO 90;Lampada a sospensione a 10 luci, in acciaio inox. e metallo cromato. Corpo della lampada formato da sottili strisce di lamiera piegata.;CANDEEIRO ·KATIA· 10L AÇO 90;Candeeiro de 10 luzes realizado em aço inoxidável e metal cromado. Corpo do candeeiro composto por finas tiras de chapa metálica dobrada.;756729.jpg;756729.pdf;5;26/06/2020;8,44E+12;85;60;52;0;85;175;259;0;6,55;0,266;95;55;51;11;0;0;0;0;0;0;0;0;0;0;0;0;A+;;Class 1;10x42W;110/220 V;50/60 Hz;5.500;;;0;0;0;0;0;0;G9;10;Sí;6W;220 V;50 Hz;550;3.000;25.000;1;80;;0;;;;0;0;0;0;0;Acero inoxidable y metal;Cromado;0;0;0;0;0;35;3;10;0;Transparente;0;0;0;0;;0;0;0;0;0;;;;No
756853;;990;45;871;953;1;1;Katia;LAMPARA ·KATIA· 14L ACERO Ø95;Lámpara de 14 luces realizada en acero inoxidable y metal cromado. Cuerpo de la lámpara compuesto por finas tiras de chapa metálica doblada.;;·KATIA· STEEL LAMP 14L., Ø80;Lamp of 14 lights made of stainless steel and chromed metal. Body of the lamp composed by thin stripes of folded metal sheets.;LAMPE ·KATIA· 14L ACIER Ø80;Lampe 14 lumières réalisée en acier inoxydable et métal chromé. Corps de la Lampe composé par des bandes fines de tôle métallique pliée.;L.SOSP. ·KATIA·14L ACCIAIO Ø80;Lampada a sospensione a 14 luci, in acciaio inox. e metallo cromato. Corpo della lampada formato da sottili strisce di lamiera piegata.;CANDEEIRO ·KATIA· 14L AÇO Ø80;Candeeiro de 14 luzes realizado em aço inoxidável e metal cromado. Corpo do candeeiro composto por finas tiras de chapa metálica dobrada.;756853.jpg;756853.pdf;14;;8,44E+12;95;115;95;95;135;175;0;0;11,2;0,666;88;88;86;20;0;0;0;0;0;0;0;0;0;0;0;0;A+;;Class 1;14x42W;110/220 V;50/60 Hz;7.700;;;0;0;0;0;0;0;G9;14;Sí;6W;220 V;50 Hz;550;3.000;25.000;1;80;;0;;;;0;0;0;0;0;Acero inoxidable y metal;Cromado;0;0;0;0;0;0;1;0;2;Transparente;0;0;0;0;;0;0;0;0;0;;;;No
757186;;135;0;216;236;3;2;Timidez;LIENZO IMPRESO·TIMIDEZ·100x140;Lienzo impreso de desnudo femenino frontal. Marco acabado en negro satinado y plata.;;·TIMIDEZ· PRINTED CANVAS 100x140;Printed canvas of a frontal female nude. Frame finished in satin black and silver.;TOILE IMPRIMÉE·TIMIDEZ·100x140;Toile imprimée de nu féminin frontal. Cadre finition noir satiné et argent.;STAMPA TELA ·TIMIDEZ· 100x140;Stampa su tela di nudo femminile in posizione frontale. Cornice in argento e nero satinato.;TELA IMPRESSA·TIMIDEZ·100x140;Tela impressa de nu feminino frontal. Moldura com acabamento a preto acetinado e prateado.;757186.jpg;;10;;8,44E+12;100;140;3,5;0;0;0;0;0;3,72;0,17;120;157;9;7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Impresión s/lienzo, madera;Negro, plata;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
758022;;339;0;542;593;2;1;Taima;MESA COMEDOR ·TAIMA· 180x90;Mesa de comedor realizada en metal lacado en gris y negro mate. Tapa de cristal transparente de 12 mm.;;·TAIMA· DINING TABLE, 180x90;Dining table made of metal, lacquered in grey and matt black. Clear glass top of 12mm.;TABLE S. À MANGER ·TAIMA· 180;Table de salle à manger réalisée en métal laqué en gris et noir mat. Dessus en verre transparent de 12 mm.;TAV. SALA PRANZO ·TAIMA·180x90;Tavolo da sala da pranzo in metallo laccato in grigio e nero opaco. Superficie di vetro trasparente da 12 mm.;MESA D SALA JANTAR ·TAIMA· 180;Mesa de sala de jantar em metal lacado em cinzento e preto mate. Tampo de vidro transparente de 12 mm.;758022.jpg;758022.pdf;12;08/05/2020;8,44E+12;180;75;90;0;0;0;158;0;67,2;0,242;49;146;10;18;100;189;9;49;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Metal, cristal;Negro, gris, transparente;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
7608;;90;0;144;158;1;8;Domo;PANTALLA TEXTIL BLANCA DOMO;Pantalla textil blanca. Interior de vinilo cromado. Sistema especial de sujeción para plafón Domo.  Difusor inferior de metacrilato translucido.;;WHITE TEXTILE SHADE FOR DOMO;White textile shade. Inside of chromed vinyl. Special hold system for Domo ceiling lamp. Lower difusser of translucent methacrylate.;ABAT-JOUR TEXTILE BLANC DOMO;Abat-jour textile blanc.  Intérieur en vinyle chromé. Système spécial de fixation pour plafonnier Domo.  Diffuseur inférieur en méthacrylate translucide.;PARALUME TESSUTO BIANCO DOMO;Paralume in tessuto bianco e parte interna in vinile cromato. Sistema speciale di fissaggio per plafoniera Domo. Diffusore inferiore di plexiglas traslucido.;TELA TECIDO BRANCA DOMO;Tela tecido branca Interior de vinilo cromado. Sistema especial de fixação para teto Domo.  Difusor inferior de metacrilato translúcido.;7608.jpg;;38;02/03/2020;8,44E+12;55;17;55;55;0;0;0;0;1,5;0,115;63;29;63;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
7611;;114;0;182;200;1;8;Domo;PANTALLA TEXTIL BLANCA DOMO;Pantalla textil blanca. Interior de vinilo cromado. Sistema especial de sujeción para lámpara Domo.  Difusor inferior de metacrilato translucido.;;DOMO WHITE TEXTILE SHADE;White textile shade. Inside of chromed vinyl. Special hold system for Domo lamp. Lower difusser of translucent methacrylate.;ABAT-JOUR TEXTILE BLANC DOMO;Abat-jour textile blanc.  Intérieur en vinyle chromé. Système spécial de fixation pour lampe Domo. Diffuseur supérieur en méthacrylate translucide.;PARALUME TESSUTO BIANCO DOMO;Paralume in tessuto bianco e parte interna in vinile cromato. Sistema speciale di fissaggio per lampada Domo. Diffusore inferiore di plexiglas traslucido.;TELA TECIDO BRANCA DOMO;Tela tecido branca Interior de vinilo cromado. Sistema especial de fixação para candeeiro Domo.  Difusor inferior de metacrilato translúcido.;7611.jpg;;2;02/03/2020;8,44E+12;60;17;60;60;0;0;0;0;1,7;0,143;69;30;69;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
7613;;21;0;34;37;1;8;E27 Ø menor 40cm;PANTALLA BLANCO NACAR Ø30x22;Pantalla cónica realizada en tejido nacarado de color blanco. Para E27.;;NACRE WHITE SHADE Ø30x22;Conic shade made with nacre white fabric. For E27.;ABAT-JOUR BLANC NACRÉ Ø30x22;Abat-jour conique réalisé en tissu nacré de couleur blanche. Para E27.;PARAL. BCO. MADREPERLA  Ø30x22;Paralume a cono tronco in tessuto bianco madreperlato. Adatto per portalampade E27.;TELA BRANCA NÁCAR Ø30x22;Tela cónica realizada em tecido nacarado de cor branca. Para E27.;7613.jpg;;41;;8,44E+12;30;22;30;30;0;0;0;0;0,35;0,029;33;27;33;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Tejido;Blanco nacarado;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
761398;;498;0;797;872;2;3;Albina;MESA CENTRO ·ALBINA· 140x70;Mesa de centro realizada en madera de olmo antiguo con acabado rústico. Tapa de cristal de seguridad de 12 mm con canto pulido. Piezas de unión de acero inoxidable.;;·ALBINA· COFFEE TABLE 140x70;Coffee table made of antique elm wood with rustic finish. Safety glass top of 12 mm with polished edge. Joint pieces in stainless steel.;TABLE BASSE ·ALBINA· 140x70;Table basse réalisée en bois d’orme ancien avec finition rustique. Dessus en verre de sécurité de 12 mm avec rebord poli. Pièces d’union en acier inoxydable.;TAV. SALOTTO ·ALBINA· 140x70;Tavolino da salotto in legno di olmo stagionato, rifinito in stile rustico. Superficie di vetro di sicurezza da 12 mm. a bordi levigati. Giunture in acciaio inossidabile.;MESA CENTRO ·ALBINA· 140x70;Mesa de centro realizada em madeira de olmo antigo com acabamento rústico. Tampo de vidro de segurança de 12 mm com canto polido. Peças de união de aço inoxidável.;761398.jpg;761398.pdf;11;20/06/2020;8,44E+12;140;50;70;0;0;0;0;0;47,6;0,568;125;65;53;18;152;11;82;30;0;0;0;0;0;0;0;0;;;;;;;0;;;0;0;0;0;0;0;;0;;;;;0;0;0;0;0;;0;;;;0;0;0;0;0;Madera olmo, acero, cristal;Natural, pulido brillo;0;0;0;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;;;;No
